nct_id,results_due,has_results,pending_results,any_results,overdue,reported_late,available_completion_date,due_date,first_results_submission,sponsor,sponsor_type,sponsor_class,industry_collab,us_gov_collab,phase_cat,phase,terminated,start_year,full_completion,contains_drug,contains_biological,contains_device,contains_diagnostic,contains_radiation,contains_combi_product,contains_genetic,contains_us_loc,act_flag,included_pact_flag,sponsored_trials
NCT02842073,1,1,0,1,0,0,2017-12-13,2018-12-13,2018-10-31,"University of North Carolina, Chapel Hill",Other,0,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,910
NCT02844439,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Kadmon Corporation, LLC",Industry,1,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,29
NCT02844777,1,0,0,0,1,0,2017-05-31,2018-05-31,,Vidac Pharma,Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,2
NCT02845453,0,0,0,0,0,0,2020-01-31,2021-01-31,,Massachusetts General Hospital,Other,0,0,0,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,1699
NCT02847949,0,0,0,0,0,0,2019-12-31,2020-12-31,,"ImmunGene, Inc.",Industry,1,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,2
NCT02850601,0,0,0,0,0,0,2019-02-28,2020-02-28,,Brigham and Women's Hospital,Other,0,0,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,698
NCT02854436,0,0,0,0,0,0,2020-02-21,2021-02-21,,"Janssen Research & Development, LLC",Industry,1,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,558
NCT02858453,1,0,1,1,0,0,2018-08-31,2019-08-31,2018-12-10,Aquinox Pharmaceuticals (Canada) Inc.,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,7
NCT02863120,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Texas Orthopaedics, Sports and Rehabilitation Associates",Other,0,0,0,4.0,Phase 4,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT02863445,0,0,0,0,0,0,2021-10-31,2022-10-31,,Oregon Health and Science University,Other,0,0,1,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,475
NCT02863991,0,0,0,0,0,0,2020-12-31,2021-12-31,,"Oncoceutics, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,7
NCT02864251,0,0,0,0,0,0,2021-09-30,2022-09-30,,Bristol-Myers Squibb,Industry,1,1,0,3.0,Phase 3,0,2016.0,0,1,1,0,0,0,0,0,1,0,1,1104
NCT02865122,1,0,0,0,1,0,2018-03-22,2019-03-22,,Nutrinia,Industry,1,0,0,2.0,Phase 2/Phase 3,1,2017.0,1,1,0,0,0,0,0,0,0,1,0,3
NCT02865681,1,0,0,0,1,0,2017-06-07,2018-06-07,,New Hope Fertility Center,Other,0,0,0,5.0,,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,2
NCT02867813,0,0,0,0,0,0,2021-09-29,2022-09-29,,Amgen,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,0,1,0,0,0,0,0,1,0,1,685
NCT02870218,0,0,0,0,0,0,2019-12-31,2020-12-31,,"Rose Research Center, LLC",Industry,1,0,1,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT02871791,0,0,0,0,0,0,2019-10-31,2020-10-31,,Dana-Farber Cancer Institute,Other,0,1,0,0.0,Phase 1/Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,647
NCT02873195,0,0,0,0,0,0,2020-11-30,2021-11-30,,Academic and Community Cancer Research United,Other,0,0,1,1.0,Phase 2,0,2017.0,0,1,1,0,0,0,0,0,0,1,0,32
NCT02873377,0,0,0,0,0,0,2018-10-11,2019-10-11,,University of Miami,Other,0,0,1,4.0,Phase 4,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,476
NCT02874794,0,0,0,0,0,0,2018-12-13,2019-12-13,,Novartis Pharmaceuticals,Industry,1,0,0,4.0,Phase 4,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,1895
NCT02876835,0,0,0,0,0,0,2020-08-17,2021-08-17,,GlaxoSmithKline,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,3276
NCT02885324,0,0,0,0,0,0,2021-07-31,2022-07-31,,Indiana University,Other,0,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,497
NCT02886728,0,0,0,0,0,0,2018-10-05,2019-10-05,,Gilead Sciences,Industry,1,1,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,510
NCT02889900,0,0,0,0,0,0,2019-08-30,2020-08-30,,AstraZeneca,Industry,1,1,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,0,0,1,2450
NCT02890992,1,1,0,1,0,0,2018-09-13,2019-09-13,2019-08-15,Sanofi,Industry,1,1,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,1222
NCT02893293,0,0,0,0,0,0,2019-11-30,2020-11-30,,Stanford University,Other,0,0,0,4.0,Phase 4,0,2015.0,0,1,0,1,0,0,0,0,0,0,1,1309
NCT02893553,0,0,0,0,0,0,2019-12-31,2020-12-31,,James J. Peters Veterans Affairs Medical Center,U.S. Fed,2,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,41
NCT02896101,1,0,0,0,1,0,2017-06-30,2018-06-30,,Glenmark Pharmaceuticals Ltd. India,Industry,1,0,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,15
NCT02898181,0,0,0,0,0,0,2019-09-30,2020-09-30,,University of Oklahoma,Other,0,0,0,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,234
NCT02899962,0,0,0,0,0,0,2019-06-26,2020-06-26,,LEO Pharma,Industry,1,0,0,3.0,Phase 3,0,2017.0,1,1,0,0,0,0,0,0,1,1,0,171
NCT02901626,0,0,0,0,0,0,2023-07-31,2024-07-31,,The George Washington University Biostatistics Center,Other,0,0,1,5.0,,0,2017.0,0,0,0,1,0,0,0,0,0,1,0,20
NCT02907177,0,0,0,0,0,0,2024-03-31,2025-03-31,,Actelion,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,128
NCT02909439,1,0,0,0,1,0,2017-11-09,2018-11-09,,Stony Brook University,Other,0,1,0,4.0,Phase 4,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,119
NCT02910037,1,0,1,1,0,1,2017-07-31,2018-07-31,2019-06-21,"University of California, San Francisco",Other,0,0,0,5.0,,0,2016.0,1,0,0,1,0,0,0,0,0,0,1,1443
NCT02910414,0,0,0,0,0,0,2020-12-31,2021-12-31,,"Ablative Solutions, Inc.",Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,1,0,0,0,0,0,1,0,4
NCT02910583,0,0,0,0,0,0,2020-12-31,2021-12-31,,Pharmacyclics LLC.,Industry,1,1,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,54
NCT02911285,0,0,0,0,0,0,2019-10-31,2020-10-31,,Medical University of South Carolina,Other,0,0,1,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,511
NCT02912468,1,1,0,1,0,0,2018-07-05,2019-07-05,2019-07-03,Sanofi,Industry,1,1,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,1222
NCT02915744,0,0,0,0,0,0,2020-07-31,2021-07-31,,Nektar Therapeutics,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,20
NCT02916433,1,0,0,0,1,0,2017-09-30,2018-09-30,,Danbury Hospital,Other,0,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,6
NCT02917460,0,0,0,0,0,0,2050-12-31,2051-12-31,,Rady Pediatric Genomics & Systems Medicine Institute,Other,0,0,0,5.0,,0,2016.0,0,0,0,0,0,0,0,1,0,0,1,3
NCT02918136,1,0,0,0,1,0,2018-07-31,2019-07-31,,"InGeneron, Inc.",Industry,1,0,0,5.0,,0,2016.0,1,1,0,1,0,0,0,0,0,0,1,5
NCT02918370,0,0,0,0,0,0,2020-11-30,2021-11-30,,University of Texas Southwestern Medical Center,Other,0,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,626
NCT02918851,0,0,0,0,0,0,2019-08-09,2020-08-09,,Stony Brook University,Other,0,0,0,4.0,Phase 4,0,2017.0,0,0,1,0,0,0,0,0,0,1,0,119
NCT02918968,0,0,0,0,0,0,2020-03-31,2021-03-31,,Astellas Pharma Inc,Industry,1,1,0,4.0,Phase 4,0,2016.0,0,1,0,0,0,0,0,0,2,0,1,506
NCT02919761,0,0,0,0,0,0,2019-02-28,2020-02-28,,Mallinckrodt,Industry,1,0,0,4.0,Phase 4,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,91
NCT02920710,0,0,0,0,0,0,2020-07-31,2021-07-31,,The Cleveland Clinic,Other,0,1,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,581
NCT02921971,0,0,0,0,0,0,2019-01-14,2020-01-14,,Sanofi,Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,1222
NCT02922582,1,0,0,0,1,0,2017-11-16,2018-11-16,,"Pacira Pharmaceuticals, Inc",Industry,1,0,0,1.0,Phase 2,1,2016.0,1,1,0,0,0,0,0,0,0,0,1,53
NCT02923570,0,0,0,0,0,0,2021-10-31,2022-10-31,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,1.0,Phase 2,0,2016.0,0,0,0,0,0,1,0,0,0,0,1,1432
NCT02927262,0,0,0,0,0,0,2021-06-30,2022-06-30,,"Astellas Pharma Global Development, Inc.",Industry,1,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,1,0,1,135
NCT02927847,0,0,0,0,0,0,2021-06-30,2022-06-30,,"Maggie M Sweitzer, PhD",Other,0,0,1,0.0,Phase 1/Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT02927925,0,0,0,0,0,0,2020-01-02,2021-01-02,,"Janssen Research & Development, LLC",Industry,1,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,2,1,0,558
NCT02928055,0,0,0,0,0,0,2019-08-31,2020-08-31,,MetroHealth Medical Center,Other,0,0,1,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,65
NCT02928640,0,0,0,0,0,0,2020-01-31,2021-01-31,,"Precision Biopsy, Inc.",Industry,1,0,0,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,4
NCT02930018,0,0,0,0,0,0,2019-12-31,2020-12-31,,NoNO Inc.,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,4
NCT02930889,0,0,0,0,0,0,2020-10-31,2021-10-31,,University of Minnesota - Clinical and Translational Science Institute,Other,0,0,0,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,749
NCT02932410,0,0,0,0,0,0,2022-07-14,2023-07-14,,Actelion,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,128
NCT02933606,1,0,0,0,1,0,2018-07-05,2019-07-05,,Bionomics Limited,Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,3
NCT02935205,0,0,0,0,0,0,2020-06-30,2021-06-30,,"University of California, Davis",Other,0,0,1,0.0,Phase 1/Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,0,1,530
NCT02939651,1,0,0,0,1,0,2018-09-02,2019-09-02,,Fox Chase Cancer Center,Other,0,1,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,156
NCT02939989,0,0,0,0,0,0,2020-06-28,2021-06-28,,AbbVie,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,430
NCT02940886,0,0,0,0,0,0,2018-03-31,2019-03-31,,Pharmacosmos A/S,Industry,1,0,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,30
NCT02942368,0,0,0,0,0,0,2021-06-30,2022-06-30,,Washington University School of Medicine,Other,0,0,0,5.0,,0,2017.0,0,0,0,1,0,0,0,0,0,1,0,1151
NCT02943473,0,0,0,0,0,0,2023-12-31,2024-12-31,,Icahn School of Medicine at Mount Sinai,Other,0,1,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,412
NCT02943590,0,0,0,0,0,0,2021-06-30,2022-06-30,,Massachusetts General Hospital,Other,0,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,0,1,1699
NCT02943785,0,0,0,0,0,0,2020-05-31,2021-05-31,,"Daiichi Sankyo, Inc.",Industry,1,1,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,207
NCT02945501,0,0,0,0,0,0,2019-06-30,2020-06-30,,U.S. Army Medical Research and Development Command,U.S. Fed,2,0,1,5.0,,0,2016.0,1,0,0,1,0,0,0,0,0,0,1,136
NCT02947048,1,0,0,0,1,0,2017-12-31,2018-12-31,,F Peter Halas,Industry,1,1,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT02950987,0,0,0,0,0,0,2019-09-30,2020-09-30,,Dana-Farber Cancer Institute,Other,0,0,0,5.0,,0,2012.0,0,0,0,1,0,0,0,0,0,0,1,647
NCT02951988,0,0,0,0,0,0,2019-02-22,2020-02-22,,"Naurex, Inc, an affiliate of Allergan plc",Industry,1,0,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,21
NCT02953418,0,0,0,0,0,0,2019-09-30,2020-09-30,,Medtronic - MITG,Industry,1,0,0,5.0,,0,2017.0,0,0,0,1,0,0,0,0,2,1,0,146
NCT02953509,0,0,0,0,0,0,2020-03-31,2021-03-31,,"Forty Seven, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,6
NCT02954198,0,0,0,0,0,0,2018-12-27,2019-12-27,,Medical University of South Carolina,Other,0,0,0,5.0,,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,511
NCT02955069,0,0,0,0,0,0,2018-08-10,2019-08-10,,Novartis Pharmaceuticals,Industry,1,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,1895
NCT02955784,1,0,0,0,1,0,2017-12-31,2018-12-31,,Madigan Army Medical Center,U.S. Fed,2,0,0,5.0,,0,2015.0,1,0,0,1,0,0,0,0,0,0,1,13
NCT02957097,0,0,0,0,0,0,2021-06-30,2022-06-30,,Massachusetts General Hospital,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1699
NCT02958969,1,0,0,0,1,0,2018-06-30,2019-06-30,,Gregory Piazza,Other,0,1,0,4.0,Phase 4,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,1
NCT02959918,0,0,0,0,0,0,2018-12-31,2019-12-31,,"Selecta Biosciences, Inc.",Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,6
NCT02960217,0,0,0,0,0,0,2019-12-31,2020-12-31,,Ultragenyx Pharmaceutical Inc,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,36
NCT02960997,0,0,0,0,0,0,2019-12-14,2020-12-14,,Stanford University,Other,0,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,1309
NCT02963493,0,0,0,0,0,0,2020-03-31,2021-03-31,,Oncopeptides AB,Industry,1,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,5
NCT02964338,1,0,1,1,0,0,2018-07-17,2019-07-17,2019-07-16,"Teva Branded Pharmaceutical Products, R&D Inc.",Industry,1,0,0,3.0,Phase 3,0,2017.0,1,1,0,0,0,0,0,0,1,0,1,101
NCT02965781,0,0,0,0,0,0,2018-11-30,2019-11-30,,"Squarex, LLC",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,3
NCT02969187,0,0,1,1,0,0,2018-10-31,2019-10-31,2019-07-09,The Cleveland Clinic,Other,0,0,0,4.0,Phase 4,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,581
NCT02969382,0,0,0,0,0,0,2018-07-31,2019-07-31,,Sunovion,Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,1,0,1,134
NCT02970552,0,0,0,0,0,0,2018-11-13,2019-11-13,,"University of North Carolina, Chapel Hill",Other,0,0,1,4.0,Phase 4,0,2017.0,1,1,0,0,0,0,0,0,2,1,0,910
NCT02971033,0,0,0,0,0,0,2020-06-30,2021-06-30,,VA Office of Research and Development,U.S. Fed,2,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,1012
NCT02973477,0,0,0,0,0,0,2019-12-31,2020-12-31,,University of Michigan,Other,0,1,0,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,0,0,1,934
NCT02973594,0,0,0,0,0,0,2020-07-31,2021-07-31,,"University of Colorado, Denver",Other,0,0,0,4.0,Phase 4,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,882
NCT02973997,0,0,0,0,0,0,2021-10-08,2022-10-08,,Academic and Community Cancer Research United,Other,0,0,1,1.0,Phase 2,0,2018.0,0,1,1,0,0,0,0,0,0,1,0,32
NCT02974621,0,0,0,0,0,0,2019-10-31,2020-10-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2017.0,0,1,1,0,0,0,0,0,0,1,0,3004
NCT02975336,0,0,0,0,0,0,2019-12-31,2020-12-31,,"EMD Serono Research & Development Institute, Inc.",Industry,1,1,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,1,0,1,42
NCT02978222,0,0,0,0,0,0,2020-12-31,2021-12-31,,"Marker Therapeutics, Inc.",Industry,1,0,0,1.0,Phase 2,0,2017.0,0,1,1,0,0,0,0,0,0,1,0,2
NCT02978417,0,0,0,0,0,0,2019-06-30,2020-06-30,,Duke University,Other,0,1,0,4.0,Phase 4,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,1342
NCT02979613,1,0,1,1,0,0,2018-09-10,2019-09-10,2019-08-30,Gilead Sciences,Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,510
NCT02981303,0,0,0,0,0,0,2019-04-30,2020-04-30,,Biothera,Industry,1,1,0,1.0,Phase 2,0,2016.0,0,1,1,0,0,0,0,0,0,0,1,10
NCT02983773,0,0,0,0,0,0,2020-05-31,2021-05-31,,Brown University,Other,0,0,1,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,152
NCT02984683,0,0,0,0,0,0,2018-08-13,2019-08-13,,Sanofi,Industry,1,0,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,1,1,0,1222
NCT02985879,0,0,0,0,0,0,2020-03-23,2021-03-23,,AbbVie,Industry,1,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,430
NCT02994056,0,0,0,0,0,0,2018-09-25,2019-09-25,,Gilead Sciences,Industry,1,0,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,1,1,0,510
NCT02998229,0,0,0,0,0,0,2023-08-31,2024-08-31,,Medtronic Neurovascular Clinical Affairs,Industry,1,0,0,5.0,,0,2020.0,0,0,0,1,0,0,0,0,3,1,0,21
NCT02999633,0,0,0,0,0,0,2017-11-14,2018-11-14,,Sanofi,Industry,1,0,0,1.0,Phase 2,1,2017.0,1,1,0,0,0,0,0,0,1,1,0,1222
NCT03000530,0,0,0,0,0,0,2017-10-04,2018-10-04,,Sage Therapeutics,Industry,1,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,24
NCT03001076,0,0,0,0,0,0,2018-01-11,2019-01-11,,Esperion Therapeutics,Industry,1,0,0,3.0,Phase 3,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,21
NCT03002389,0,0,0,0,0,0,2020-12-31,2021-12-31,,University of Virginia,Other,0,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,402
NCT03002571,0,0,0,0,0,0,2019-09-30,2020-09-30,,"Bausch Health Americas, Inc.",Industry,1,0,0,3.0,Phase 3,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,180
NCT03004248,0,0,0,0,0,0,2018-10-17,2019-10-17,,"Revance Therapeutics, Inc.",Industry,1,0,0,3.0,Phase 3,0,2016.0,1,0,1,0,0,0,0,0,1,0,1,26
NCT03004638,1,1,0,1,0,0,2017-11-02,2018-11-02,2018-10-31,MedImmune LLC,Industry,1,0,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,269
NCT03009396,1,0,0,0,1,0,2018-06-19,2019-06-19,,RedHill Biopharma Limited,Industry,1,0,0,3.0,Phase 3,0,2017.0,1,1,0,0,0,0,0,0,1,1,0,12
NCT03011307,0,0,0,0,0,0,2020-01-31,2021-01-31,,Wake Forest University Health Sciences,Other,0,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,616
NCT03011450,0,0,0,0,0,0,2019-09-30,2020-09-30,,"Kowa Research Institute, Inc.",Industry,1,0,0,3.0,Phase 3,0,2016.0,0,1,0,0,0,0,0,0,1,0,1,33
NCT03015961,1,0,0,0,1,0,2017-09-30,2018-09-30,,"Pacira Pharmaceuticals, Inc",Industry,1,0,0,4.0,Phase 4,1,2016.0,1,1,0,0,0,0,0,0,0,0,1,53
NCT03016819,0,0,0,0,0,0,2021-04-30,2022-04-30,,"Advenchen Laboratories, LLC",Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,3
NCT03017846,1,1,0,1,0,0,2017-09-06,2018-09-06,2018-09-06,Steven R Cohen,Other,0,0,0,1.0,Phase 2,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT03018587,1,0,0,0,1,0,2017-12-31,2018-12-31,,Cutera Inc.,Industry,1,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,0,1,0,37
NCT03019575,0,0,0,0,0,0,2020-04-29,2021-04-29,,Merck Sharp & Dohme Corp.,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,2,1,0,2145
NCT03019939,0,0,0,0,0,0,2020-03-01,2021-03-01,,M.D. Anderson Cancer Center,Other,0,0,1,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,2066
NCT03020589,0,0,0,0,0,0,2020-01-31,2021-01-31,,"University of North Carolina, Chapel Hill",Other,0,0,0,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,910
NCT03020823,0,0,0,0,0,0,2018-11-20,2019-11-20,,"SynCore Biotechnology Co., Ltd.",Industry,1,0,0,1.0,Phase 2,1,2017.0,1,1,0,0,0,0,0,0,2,1,0,6
NCT03023046,0,0,0,0,0,0,2019-12-01,2020-12-01,,University of Washington,Other,0,0,1,1.0,Phase 2,0,2017.0,0,1,1,0,0,0,0,0,0,1,0,910
NCT03028870,1,1,0,1,0,0,2017-11-10,2018-11-10,2018-10-17,Purdue Pharma LP,Industry,1,1,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,54
NCT03030313,1,0,0,0,1,0,2017-07-26,2018-07-26,,ResMed,Industry,1,0,0,5.0,,0,2016.0,1,0,0,1,0,0,0,0,0,0,1,60
NCT03031847,0,0,0,0,0,0,2020-02-29,2021-02-28,,Samir Saba,Other,0,0,0,5.0,,0,2017.0,0,0,0,1,0,0,0,0,0,1,0,2
NCT03032523,1,1,0,1,0,0,2018-04-01,2019-04-01,2019-03-22,Stanford University,Other,0,0,0,5.0,,0,2016.0,1,0,0,0,1,0,0,0,0,0,1,1309
NCT03033615,1,0,0,0,1,0,2017-10-31,2018-10-31,,"AlgoMedica, Inc.",Industry,1,0,0,5.0,,0,2017.0,1,0,0,1,0,0,0,0,3,1,0,1
NCT03035708,1,0,1,1,0,1,2018-07-01,2019-07-01,2019-08-30,National Institute on Alcohol Abuse and Alcoholism (NIAAA),NIH,2,0,0,0.0,Phase 1/Phase 2,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,96
NCT03036072,1,0,0,0,1,0,2018-04-30,2019-04-30,,Maine Medical Center,Other,0,0,0,5.0,,0,2016.0,1,0,0,1,0,0,0,0,0,0,1,25
NCT03036579,0,0,0,0,0,0,2021-10-31,2022-10-31,,University of Michigan,Other,0,1,0,5.0,,0,2015.0,0,0,0,1,0,0,0,0,0,0,1,934
NCT03036839,0,0,0,0,0,0,2018-11-22,2019-11-22,,Gilead Sciences,Industry,1,0,0,1.0,Phase 2,0,2017.0,1,1,0,0,0,0,0,0,1,1,0,510
NCT03038100,0,0,0,0,0,0,2020-04-01,2021-04-01,,Hoffmann-La Roche,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,1,0,0,0,0,0,0,1,1,0,1731
NCT03040414,0,0,0,0,0,0,2020-04-30,2021-04-30,,HealthPartners Institute,Other,0,1,1,5.0,,0,2019.0,0,0,0,1,0,0,0,0,1,1,0,101
NCT03040726,0,0,0,0,0,0,2019-11-30,2020-11-30,,M.D. Anderson Cancer Center,Other,0,1,1,2.0,Phase 2/Phase 3,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,2066
NCT03040986,0,0,0,0,0,0,2021-12-31,2022-12-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,3004
NCT03043430,0,0,0,0,0,0,2022-06-30,2023-06-30,,Brooke Army Medical Center,U.S. Fed,2,0,0,4.0,Phase 4,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,71
NCT03043599,0,0,0,0,0,0,2021-04-30,2022-04-30,,H. Lee Moffitt Cancer Center and Research Institute,Other,0,1,0,0.0,Phase 1/Phase 2,0,2017.0,0,1,0,0,0,1,0,0,0,1,0,344
NCT03045211,0,0,0,0,0,0,2020-02-29,2021-02-28,,University of Michigan,Other,0,0,0,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,934
NCT03046446,1,0,1,1,0,0,2018-07-19,2019-07-19,2019-07-17,"Flexion Therapeutics, Inc.",Industry,1,0,0,3.0,Phase 3,0,2017.0,1,1,0,0,0,0,0,0,0,1,0,15
NCT03047135,0,0,0,0,0,0,2021-03-01,2022-03-01,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Other,0,1,0,1.0,Phase 2,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,461
NCT03047395,0,0,0,0,0,0,2022-01-27,2023-01-27,,AbbVie,Industry,1,0,0,3.0,Phase 3,0,2017.0,0,0,1,0,0,0,0,0,1,1,0,430
NCT03049748,0,0,0,0,0,0,2019-05-30,2020-05-30,,University of Michigan,Other,0,0,1,5.0,,0,2017.0,1,0,0,1,0,0,0,0,0,1,0,934
